individual,language_indiv,filename,file_origin,onset,offset,#phone,prev_phone,next_phone,speaker,assimilation,grade,code_assim,nb_stimuli,language_indiv_code,language_stimuli,language_stimuli_code
13,french,BR220,participant4/participant4_br6,13.77832,14.09540,o,t,f,BR-participant4,ɔ,2,9,92,1,BR,2
13,french,FR2097,participant3/participant3_fr2,35.96,36.51,i,z,f,FR-participant3,i,4,0,93,1,FR,0
13,french,FR479,participant6/participant6_fr24,16.15,16.67,ɔ̃,f,f,FR-participant6,ɔ̃,4,11,94,1,FR,0
13,french,TU22,participant2/participant2_tur1,17.26,17.63,ɯ,t,s,TU-participant2,œ,3,6,95,1,TU,5
13,french,TU218,participant1/participant1_tur3,2.02000,2.38219,i,b,f,TU-participant1,i,3,0,96,1,TU,5
13,french,GR286,participant4/participant4_ger2,26.95,27.43,ɪ,f,s,GR-participant4,i,2,0,97,1,GR,3
13,french,BR72,participant2/participant2_br1,10.36,10.93,a,t,t,BR-participant2,a,2,7,98,1,BR,2
14,french,BR205,participant2/participant2_br2,31.25,31.95,o,s,b,BR-participant2,ɔ,2,9,0,1,BR,2
14,french,FR404,participant6/participant6_fr10,48.89190,49.43279,œ,f,f,FR-participant6,ø,3,5,1,1,FR,0
14,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,œ,2,6,2,1,FR,0
14,french,EN73,participant6/participant6_en7,17.36,17.95,ʊ,f,s,EN-participant6,œ,1,6,3,1,EN,1
14,french,GR9,participant6/participant6_ger2,18.56,18.89,yː,ts,k,GR-participant6,y,3,1,4,1,GR,3
14,french,FR-participant3_sok,participant3/participant3_fr19,28.86746,29.42,o,s,k,FR-participant3,u,2,2,5,1,FR,0
14,french,FR938,participant2/participant2_fr17,33.97,34.31,ɔ̃,f,z,FR-participant2,o,2,8,6,1,FR,0
14,french,ES250,participant1/participant1_est5,3.52000,4.06084,ɤ:,k,r,ES-participant1,u,1,2,7,1,ES,6
14,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,œ,1,6,8,1,FR,0
14,french,GLO54,S01F_L113_V6_M1_N3_CS0,NA,NA,aː,g,g,S01F,a,3,7,9,1,GL,4
14,french,EN1888,participant1/participant1_en3,17.84,18.1801,i,z,b,EN-participant1,i,3,0,10,1,EN,1
14,french,FR-participant5_teʃ,participant5/participant5_fr5,29.79,30.41,e,t,ʃ,FR-participant5,i,3,0,11,1,FR,0
14,french,BR1023,participant5/participant5_br9,6.22,6.62,ẽ,k,s,BR-participant5,ɛ̃,2,10,12,1,BR,2
14,french,TU29,participant2/participant2_tur1,29.18454,29.46432,u,ʃ,t,TU-participant2,u,2,2,13,1,TU,5
14,french,FR-participant3_søt,participant3/participant3_fr12,5.66,6.41,ø,s,t,FR-participant3,ø,2,5,14,1,FR,0
14,french,FR2590,participant1/participant1_fr10,43.90045,44.28000,ø,ʃ,v,FR-participant1,ø,3,5,15,1,FR,0
14,french,GR756,participant5/participant5_ger12,25.33,26.03,øː,l,t,GR-participant5,ø,4,5,16,1,GR,3
14,french,FR-participant4_kef,participant4/participant4_fr7,11.63,12.18,e,k,f,FR-participant4,e,2,3,17,1,FR,0
14,french,GLO40,S02M_L088_V6_M1_N3_CS0,NA,NA,i,t,t,S02M,i,1,0,18,1,GL,4
14,french,BR625,participant3/participant3_br1,2.4,2.86,a,s,k,BR-participant3,a,4,7,19,1,BR,2
14,french,FR-participant3_des,participant3/participant3_fr7,15.38,15.9,e,d,s,FR-participant3,i,3,0,20,1,FR,0
14,french,ES126,participant4/participant4_est2,14.68,15.29,y:,l,s,ES-participant4,y,4,1,21,1,ES,6
14,french,EN2982,participant8/participant8_en1,39.42,39.76,ɪ,z,f,EN-participant8,i,2,0,22,1,EN,1
14,french,FR-participant3_fœt,participant3/participant3_fr13,38.57496,39.05,œ,f,t,FR-participant3,œ,2,6,23,1,FR,0
14,french,FR3473,participant5/participant5_fr17,18.87,19.31,ɛ̃,z,f,FR-participant5,ɛ̃,4,10,24,1,FR,0
14,french,BR749,participant1/participant1_br10,15.86,16.35,ɛ,f,s,BR-participant1,ɛ,2,4,25,1,BR,2
14,french,FR-participant5_køs,participant5/participant5_fr9,26.81,27.42,ø,k,s,FR-participant5,ø,2,5,26,1,FR,0
14,french,GR488,participant3/participant3_ger8,2.0,2.53,iː,ɡ,s,GR-participant3,i,3,0,27,1,GR,3
14,french,TU111,participant4/participant4_tur1,11.54,11.84,y,t,s,TU-participant4,ø,1,5,28,1,TU,5
14,french,FR-participant8_dɛs,participant8/participant8_fr10,42.41,43.22,ɛ,d,s,FR-participant8,ɛ,3,4,29,1,FR,0
14,french,FR1324,participant4/participant4_fr16,20.72,21.02,u,z,b,FR-participant4,u,3,2,30,1,FR,0
14,french,EN1971,participant7/participant7_en10,23.22,23.66,oʊ,t,f,EN-participant7,o,2,8,31,1,EN,1
14,french,FR-participant5_kɛb,participant5/participant5_fr7,35.88,36.28,ɛ,k,b,FR-participant5,ɛ,2,4,32,1,FR,0
14,french,ES44,participant2/participant2_est1,24.3,25.01,i:,m,v,ES-participant2,i,3,0,33,1,ES,6
14,french,GLO116,S03M_L075_V6_M1_N3_CS0,NA,NA,a,f,f,S03M,a,1,7,34,1,GL,4
14,french,FR-participant5_tɔʃ,participant5/participant5_fr15,35.36,35.92,ɔ,t,ʃ,FR-participant5,ɔ,2,9,35,1,FR,0
14,french,BR420,participant4/participant4_br12,35.35,35.75,õ,k,b,BR-participant4,ɔ̃,1,11,36,1,BR,2
14,french,GR199,participant2/participant2_ger1,19.30951,19.75574,ʏ,n,t,GR-participant2,u,2,2,37,1,GR,3
14,french,FR-participant8_tot,participant8/participant8_fr23,10.38,10.84,o,t,t,FR-participant8,u,2,2,38,1,FR,0
14,french,FR4164,participant8/participant8_fr17,24.13,24.74,a,z,f,FR-participant8,a,4,7,39,1,FR,0
14,french,BR1025,participant5/participant5_br9,9.73,10.12,ĩ,z,b,BR-participant5,i,3,0,40,1,BR,2
14,french,FR-participant5_kos,participant5/participant5_fr15,8.29,8.95,o,k,s,FR-participant5,u,3,2,41,1,FR,0
14,french,GLO52,S05M_L086_V6_M1_N3_CS0,NA,NA,ɛ,p,p,S05M,ɛ,2,4,42,1,GL,4
14,french,EN1474,participant3/participant3_en6,27.39399,27.89758,u,f,s,EN-participant3,u,2,2,43,1,EN,1
14,french,FR-participant6_føt,participant6/participant6_fr11,4.54578,5.12398,ø,f,t,FR-participant6,ø,3,5,44,1,FR,0
14,french,FR1930,participant3/participant3_fr7,36.78,37.31,e,f,f,FR-participant3,i,2,0,45,1,FR,0
14,french,BR596,participant3/participant3_br6,36.69,37.1,ũ,m,d,BR-participant3,ɔ̃,1,11,46,1,BR,2
14,french,FR-participant4_sɔk,participant4/participant4_fr20,15.31,15.86,ɔ,s,k,FR-participant4,ɔ,3,9,47,1,FR,0
14,french,EN459,participant2/participant2_en14,27.45,28.0,ʌ,z,f,EN-participant2,a,3,7,48,1,EN,1
14,french,ES290,participant5/participant5_est6,12.91,13.77,a:,s,t,ES-participant5,ɔ,2,9,49,1,ES,6
14,french,FR-participant6_kɛf,participant6/participant6_fr8,6.08,6.38,ɛ,k,f,FR-participant6,e,2,3,50,1,FR,0
14,french,FR647,participant2/participant2_fr6,37.82000,38.17000,ɛ,z,b,FR-participant2,e,1,3,51,1,FR,0
14,french,GR107,participant6/participant6_ger1,6.28,6.74,aː,b,s,GR-participant6,a,3,7,52,1,GR,3
14,french,FR-participant7_søk,participant7/participant7_fr6,36.30528,36.74,ø,s,k,FR-participant7,y,2,1,53,1,FR,0
14,french,TU262,participant1/participant1_tur5,23.69,24.11,ɯ,f,z,TU-participant1,i,0,0,54,1,TU,5
14,french,GR725,participant5/participant5_ger8,3.94,4.49,ɪ,f,t,GR-participant5,e,0,3,55,1,GR,3
14,french,FR-participant7_toʃ,participant7/participant7_fr11,20.58615,20.97,o,t,ʃ,FR-participant7,u,4,2,56,1,FR,0
14,french,BR375,participant4/participant4_br9,33.77965,34.27,i,f,s,BR-participant4,i,2,0,57,1,BR,2
14,french,GLO136,S07F_L137_V6_M1_N3_CS0,NA,NA,o,g,g,S07F,o,2,8,58,1,GL,4
14,french,FR-participant3_sɔb,participant3/participant3_fr20,42.76,43.3,ɔ,s,b,FR-participant3,ɔ,2,9,59,1,FR,0
14,french,EN770,participant4/participant4_en16,6.67,7.1,ɑ,b,f,EN-participant4,a,2,7,60,1,EN,1
14,french,BR763,participant1/participant1_br8,7.32,7.84,ɐ̃,z,b,BR-participant1,o,1,8,61,1,BR,2
14,french,FR-participant7_tɔt,participant7/participant7_fr13,48.43,48.86,ɔ,t,t,FR-participant7,u,1,2,62,1,FR,0
14,french,ES157,participant3/participant3_est6,9.94,10.41,æ:,s,t,ES-participant3,a,1,7,63,1,ES,6
14,french,FR2113,participant3/participant3_fr5,32.32,32.9,y,f,f,FR-participant3,y,3,1,64,1,FR,0
14,french,FR-participant7_tɛʃ,participant7/participant7_fr4,21.09,21.59,ɛ,t,ʃ,FR-participant7,i,2,0,65,1,FR,0
14,french,FR3259,participant7/participant7_fr11,29.93000,30.20000,o,z,b,FR-participant7,u,2,2,66,1,FR,0
14,french,GLO107,S04F_L126_V6_M1_N3_CS0,NA,NA,e,p,p,S04F,i,3,0,67,1,GL,4
14,french,FR-participant5_kœs,participant5/participant5_fr11,3.5,4.06,œ,k,s,FR-participant5,œ,2,6,68,1,FR,0
14,french,EN983,participant4/participant4_en14,29.12,29.53,æ,z,f,EN-participant4,a,2,7,69,1,EN,1
14,french,TU255,participant1/participant1_tur5,6.84,7.28,i,t,s,TU-participant1,i,3,0,70,1,TU,5
14,french,FR-participant5_keb,participant5/participant5_fr6,11.86,12.3,e,k,b,FR-participant5,i,2,0,71,1,FR,0
14,french,GLO47,S01F_L096_V6_M1_N3_CS0,NA,NA,ɔ,t,t,S01F,ɔ,1,9,72,1,GL,4
14,french,BR459,participant3/participant3_br5,0.59,1.12,ɔ,t,f,BR-participant3,ɔ,1,9,73,1,BR,2
14,french,TU147,participant3/participant3_tur2,9.25693,9.62000,œ,d,ʃ,TU-participant3,œ,2,6,74,1,TU,5
14,french,GR332,participant4/participant4_ger6,2.81,3.28,uː,z,t,GR-participant4,u,3,2,75,1,GR,3
14,french,FR2293,participant3/participant3_fr4,25.19,25.7,i,ʃ,v,FR-participant3,i,3,0,76,1,FR,0
14,french,BR283,participant4/participant4_br1-2,0.81,1.2143,e,d,s,BR-participant4,e,1,3,77,1,BR,2
14,french,BR187,participant2/participant2_br6,28.1,28.78,u,s,b,BR-participant2,u,4,2,78,1,BR,2
14,french,EN2619,participant8/participant8_en10,40.8,41.31,eɪ,z,f,EN-participant8,i,1,0,79,1,EN,1
14,french,FR37,participant6/participant6_fr18,38.47,38.82,ɔ,z,b,FR-participant6,œ,2,6,80,1,FR,0
14,french,GR236,participant2/participant2_ger5,10.16547,10.64220,ʊ,f,s,GR-participant2,o,2,8,81,1,GR,3
14,french,FR3642,participant5/participant5_fr21,27.62,28.2,ɑ̃,z,f,FR-participant5,ɑ̃,3,12,82,1,FR,0
14,french,ES6,participant2/participant2_est3,15.55,16.16,ø:,m,v,ES-participant2,ø,3,5,83,1,ES,6
14,french,EN2157,participant7/participant7_en14,3.0723,3.58,ɛ,f,s,EN-participant7,ɛ,2,4,84,1,EN,1
14,french,BR99,participant2/participant2_br10,0.58,1.2631,i,s,p,BR-participant2,i,4,0,85,1,BR,2
14,french,BR746,participant1/participant1_br10,9.04,9.49,a,t,t,BR-participant1,a,4,7,86,1,BR,2
14,french,GR556,participant1/participant1_ger11,17.57442,18.14000,yː,ɡ,s,GR-participant1,u,0,2,87,1,GR,3
14,french,FR1155,participant4/participant4_fr27,35.70549,36.11000,ɑ̃,ʃ,v,FR-participant4,ɑ̃,2,12,88,1,FR,0
14,french,FR4475,participant8/participant8_fr24,26.56,27.19,ɔ,f,f,FR-participant8,ɔ,3,9,89,1,FR,0
14,french,ES286,participant5/participant5_est6,3.01,3.81,ɤ:,s,t,ES-participant5,ø,2,5,90,1,ES,6
14,french,EN1428,participant3/participant3_en14,23.2,23.59,æ,t,s,EN-participant3,a,3,7,91,1,EN,1
14,french,EN19,participant6/participant6_en4,12.3981,12.80844,i,z,b,EN-participant6,i,3,0,92,1,EN,1
14,french,TU188,participant3/participant3_tur5,18.0,18.29,ɯ,p,t,TU-participant3,ø,3,5,93,1,TU,5
14,french,GLO118,S04F_L099_V6_M1_N3_CS0,NA,NA,ɔ,f,f,S04F,ɔ,2,9,94,1,GL,4
14,french,FR3325,participant7/participant7_fr17,10.2,10.61,ɔ̃,z,b,FR-participant7,ɔ̃,3,11,95,1,FR,0
14,french,ES76,participant4/participant4_est3,7.35,7.74,æ:,k,r,ES-participant4,a,1,7,96,1,ES,6
14,french,BR860,participant5/participant5_br11,7.89,8.27,ɛ,t,t,BR-participant5,ɛ,1,4,97,1,BR,2
15,french,FR2347,participant1/participant1_fr23,24.58000,24.87602,ɑ̃,z,b,FR-participant1,ɔ̃,2,11,0,1,FR,0
15,french,BR914,participant5/participant5_br3,13.74,14.2,ɐ̃,k,s,BR-participant5,ø,3,5,1,1,BR,2
15,french,FR-participant3_des,participant3/participant3_fr7,15.38,15.9,e,d,s,FR-participant3,i,3,0,2,1,FR,0
15,french,EN2244,participant7/participant7_en8,11.97,12.45,u,f,s,EN-participant7,u,4,2,3,1,EN,1
15,french,GLO131,S07F_L099_V6_M1_N3_CS0,NA,NA,ɔ,f,f,S07F,o,2,8,4,1,GL,4
15,french,FR-participant5_kɛb,participant5/participant5_fr7,35.88,36.28,ɛ,k,b,FR-participant5,ɛ,2,4,5,1,FR,0
15,french,FR865,participant2/participant2_fr5,25.02000,25.43557,e,z,b,FR-participant2,e,3,3,6,1,FR,0
15,french,GR456,participant3/participant3_ger9,17.27,17.85,øː,ks,d,GR-participant3,ø,4,5,7,1,GR,3
15,french,FR-participant6_føt,participant6/participant6_fr11,4.54578,5.12398,ø,f,t,FR-participant6,œ,3,6,8,1,FR,0
15,french,ES250,participant1/participant1_est5,3.52000,4.06084,ɤ:,k,r,ES-participant1,ø,3,5,9,1,ES,6
15,french,BR559,participant3/participant3_br3,18.04,18.51,ĩ,s,t,BR-participant3,i,2,0,10,1,BR,2
15,french,FR-participant5_køs,participant5/participant5_fr9,26.81,27.42,ø,k,s,FR-participant5,ø,3,5,11,1,FR,0
15,french,EN1887,participant1/participant1_en3,15.9,16.32,i,z,f,EN-participant1,i,2,0,12,1,EN,1
15,french,TU77,participant4/participant4_tur3,4.89,5.21,i,t,s,TU-participant4,i,2,0,13,1,TU,5
15,french,FR-participant5_kœs,participant5/participant5_fr11,3.5,4.06,œ,k,s,FR-participant5,ø,3,5,14,1,FR,0
15,french,FR4223,participant8/participant8_fr14,44.13,44.82,œ,ʃ,v,FR-participant8,œ,3,6,15,1,FR,0
15,french,GR181,participant2/participant2_ger6,14.96,15.23,yː,l,t,GR-participant2,y,3,1,16,1,GR,3
15,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,œ,3,6,17,1,FR,0
15,french,BR142,participant2/participant2_br11,11.84,12.51,ẽ,s,t,BR-participant2,ɑ̃,3,12,18,1,BR,2
15,french,GLO109,S04F_L139_V6_M1_N3_CS0,NA,NA,o,f,f,S04F,o,3,8,19,1,GL,4
15,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,ɔ,2,9,20,1,FR,0
15,french,EN935,participant4/participant4_en8,30.09,30.49,oʊ,k,b,EN-participant4,ɔ,2,9,21,1,EN,1
15,french,ES35,participant2/participant2_est6,28.21,28.71,a:,l,s,ES-participant2,a,2,7,22,1,ES,6
15,french,FR-participant8_dɛs,participant8/participant8_fr10,42.41,43.22,ɛ,d,s,FR-participant8,ɛ,3,4,23,1,FR,0
15,french,FR3470,participant5/participant5_fr17,14.23,14.67,ɛ̃,z,b,FR-participant5,ɔ̃,2,11,24,1,FR,0
15,french,GR666,participant5/participant5_ger6,4.51,5.15,ʏ,f,s,GR-participant5,ø,3,5,25,1,GR,3
15,french,FR-participant4_sɔk,participant4/participant4_fr20,15.31,15.86,ɔ,s,k,FR-participant4,ɔ,3,9,26,1,FR,0
15,french,BR489,participant3/participant3_br4,15.29,15.69,e,d,s,BR-participant3,i,2,0,27,1,BR,2
15,french,FR1644,participant4/participant4_fr18,9.1,9.48,o,z,f,FR-participant4,o,3,8,28,1,FR,0
15,french,FR-participant6_kɛf,participant6/participant6_fr8,6.08,6.38,ɛ,k,f,FR-participant6,ɛ,2,4,29,1,FR,0
15,french,EN495,participant2/participant2_en11,22.41,22.94,eɪ,f,s,EN-participant2,ɛ,1,4,30,1,EN,1
15,french,GLO38,S02M_L120_V6_M1_N3_CS0,NA,NA,e,t,t,S02M,y,2,1,31,1,GL,4
15,french,FR-participant3_fœt,participant3/participant3_fr13,38.57496,39.05,œ,f,t,FR-participant3,œ,3,6,32,1,FR,0
15,french,TU246,participant1/participant1_tur2,8.0,8.4,u,f,z,TU-participant1,u,2,2,33,1,TU,5
15,french,BR824,participant1/participant1_br11,10.08,10.53,ɔ,k,f,BR-participant1,ɔ,2,9,34,1,BR,2
15,french,FR-participant8_tot,participant8/participant8_fr23,10.38,10.84,o,t,t,FR-participant8,ø,3,5,35,1,FR,0
15,french,GR637,participant1/participant1_ger7,14.98,15.32,ɪ,ɡ,s,GR-participant1,i,3,0,36,1,GR,3
15,french,ES80,participant4/participant4_est3,14.05,14.5,i:,m,v,ES-participant4,i,3,0,37,1,ES,6
15,french,FR-participant5_tɔʃ,participant5/participant5_fr15,35.36,35.92,ɔ,t,ʃ,FR-participant5,œ,3,6,38,1,FR,0
15,french,FR37,participant6/participant6_fr18,38.47,38.82,ɔ,z,b,FR-participant6,œ,2,6,39,1,FR,0
15,french,EN1269,participant3/participant3_en10,31.73,32.1,ɛ,z,f,EN-participant3,ɛ,2,4,40,1,EN,1
15,french,FR-participant7_tɔt,participant7/participant7_fr13,48.43,48.86,ɔ,t,t,FR-participant7,ø,3,5,41,1,FR,0
15,french,BR220,participant4/participant4_br6,13.77832,14.09540,o,t,f,BR-participant4,o,3,8,42,1,BR,2
15,french,FR3593,participant5/participant5_fr11,42.43,42.91,a,z,f,FR-participant5,œ,3,6,43,1,FR,0
15,french,FR-participant5_teʃ,participant5/participant5_fr5,29.79,30.41,e,t,ʃ,FR-participant5,i,3,0,44,1,FR,0
15,french,GLO116,S03M_L075_V6_M1_N3_CS0,NA,NA,a,f,f,S03M,a,4,7,45,1,GL,4
15,french,BR132,participant2/participant2_br5,32.72,33.47,i,s,k,BR-participant2,i,2,0,46,1,BR,2
15,french,FR-participant3_søt,participant3/participant3_fr12,5.66,6.41,ø,s,t,FR-participant3,ø,3,5,47,1,FR,0
15,french,GR372,participant4/participant4_ger5,3.75,4.13,iː,f,t,GR-participant4,i,2,0,48,1,GR,3
15,french,EN456,participant2/participant2_en14,21.61,22.08,ʌ,z,b,EN-participant2,a,3,7,49,1,EN,1
15,french,FR-participant7_tɛʃ,participant7/participant7_fr4,21.09,21.59,ɛ,t,ʃ,FR-participant7,i,3,0,50,1,FR,0
15,french,FR3064,participant7/participant7_fr3,5.92,6.41,i,ʃ,v,FR-participant7,i,2,0,51,1,FR,0
15,french,TU4,participant2/participant2_tur4,7.98,8.32,y,f,z,TU-participant2,y,3,1,52,1,TU,5
15,french,FR-participant7_søk,participant7/participant7_fr6,36.30528,36.74,ø,s,k,FR-participant7,y,4,1,53,1,FR,0
15,french,BR397,participant4/participant4_br2,30.19,30.48,u,s,b,BR-participant4,u,4,2,54,1,BR,2
15,french,GLO54,S01F_L113_V6_M1_N3_CS0,NA,NA,aː,g,g,S01F,a,3,7,55,1,GL,4
15,french,FR-participant5_keb,participant5/participant5_fr6,11.86,12.3,e,k,b,FR-participant5,i,3,0,56,1,FR,0
15,french,EN2397,participant5/participant5_en5,21.89,22.26,ʊ,t,s,EN-participant5,œ,3,6,57,1,EN,1
15,french,ES319,participant5/participant5_est2,28.11,28.83,æ:,l,s,ES-participant5,a,3,7,58,1,ES,6
15,french,FR-participant3_sok,participant3/participant3_fr19,28.86746,29.42,o,s,k,FR-participant3,u,3,2,59,1,FR,0
15,french,FR2029,participant3/participant3_fr10,26.06,26.68,ɛ,f,z,FR-participant3,e,1,3,60,1,FR,0
15,french,GR480,participant3/participant3_ger6,5.31,5.94,uː,f,s,GR-participant3,u,3,2,61,1,GR,3
15,french,FR-participant3_sɔb,participant3/participant3_fr20,42.76,43.3,ɔ,s,b,FR-participant3,ɔ,3,9,62,1,FR,0
15,french,BR956,participant5/participant5_br15,8.88,9.22,ũ,k,b,BR-participant5,ɔ̃,3,11,63,1,BR,2
15,french,FR479,participant6/participant6_fr24,16.15,16.67,ɔ̃,f,f,FR-participant6,ø,3,5,64,1,FR,0
15,french,FR-participant5_kos,participant5/participant5_fr15,8.29,8.95,o,k,s,FR-participant5,o,3,8,65,1,FR,0
15,french,BR210,participant4/participant4_br1-3,0.95850,1.22421,ɛ,t,t,BR-participant4,a,2,7,66,1,BR,2
15,french,EN261,participant6/participant6_en18,38.17,38.68,æ,z,b,EN-participant6,a,3,7,67,1,EN,1
15,french,FR-participant4_kef,participant4/participant4_fr7,11.63,12.18,e,k,f,FR-participant4,i,3,0,68,1,FR,0
15,french,GLO89,S02M_L094_V6_M1_N3_CS0,NA,NA,i,p,p,S02M,y,4,1,69,1,GL,4
15,french,TU215,participant1/participant1_tur4,16.28,16.93,œ,d,ʃ,TU-participant1,ø,3,5,70,1,TU,5
15,french,FR-participant7_toʃ,participant7/participant7_fr11,20.58615,20.97,o,t,ʃ,FR-participant7,u,3,2,71,1,FR,0
15,french,FR2100,participant3/participant3_fr5,4.74,5.27,y,z,f,FR-participant3,y,3,1,72,1,FR,0
15,french,GR710,participant5/participant5_ger5,22.82435,23.60771,ʊ,z,t,GR-participant5,o,3,8,73,1,GR,3
15,french,ES105,participant4/participant4_est1,0.67,1.04,ø:,k,r,ES-participant4,ø,3,5,74,1,ES,6
15,french,GLO152,S04F_L081_V6_M1_N3_CS0,NA,NA,ɛ,g,g,S04F,ɛ,2,4,75,1,GL,4
15,french,GR107,participant6/participant6_ger1,6.28,6.74,aː,b,s,GR-participant6,a,3,7,76,1,GR,3
15,french,TU188,participant3/participant3_tur5,18.0,18.29,ɯ,p,t,TU-participant3,œ,2,6,77,1,TU,5
15,french,EN2411,participant5/participant5_en11,2.81,3.17,ɑ,z,b,EN-participant5,ɑ̃,2,12,78,1,EN,1
15,french,BR973,participant5/participant5_br4,22.73,23.12,õ,l,g,BR-participant5,ɑ̃,3,12,79,1,BR,2
15,french,BR439,participant3/participant3_br7,5.97,6.35,a,t,t,BR-participant3,a,2,7,80,1,BR,2
15,french,FR3169,participant7/participant7_fr10,29.57,30.03,u,f,f,FR-participant7,u,3,2,81,1,FR,0
15,french,EN2194,participant7/participant7_en1,34.69,35.15,ɪ,z,b,EN-participant7,i,2,0,82,1,EN,1
15,french,ES216,participant1/participant1_est2,8.49,8.98,y:,s,t,ES-participant1,y,3,1,83,1,ES,6
15,french,FR1834,participant3/participant3_fr11,9.38,9.97,ø,z,f,FR-participant3,ø,2,5,84,1,FR,0
15,french,BR763,participant1/participant1_br8,7.32,7.84,ɐ̃,z,b,BR-participant1,ɔ̃,3,11,85,1,BR,2
15,french,ES206,participant3/participant3_est3,14.29,14.84,a:,k,r,ES-participant3,a,3,7,86,1,ES,6
15,french,GR54,participant6/participant6_ger9,0.75,1.22,uː,f,s,GR-participant6,u,3,2,87,1,GR,3
16,french,EN261,participant6/participant6_en18,38.17,38.68,æ,z,b,EN-participant6,a,3,7,0,1,EN,1
16,french,FR803,participant2/participant2_fr13,15.17,15.53,o,z,f,FR-participant2,o,3,8,1,1,FR,0
16,french,FR-participant3_sok,participant3/participant3_fr19,28.86746,29.42,o,s,k,FR-participant3,ɔ,4,9,2,1,FR,0
16,french,BR271,participant4/participant4_br7,41.28,41.7,õ,k,f,BR-participant4,ɔ̃,1,11,3,1,BR,2
16,french,ES241,participant1/participant1_est3,11.66000,12.23024,æ:,k,r,ES-participant1,a,3,7,4,1,ES,6
16,french,FR-participant5_tɔʃ,participant5/participant5_fr15,35.36,35.92,ɔ,t,ʃ,FR-participant5,ø,3,5,5,1,FR,0
16,french,GLO0,S04F_L121_V6_M1_N3_CS0,NA,NA,e,g,g,S04F,e,1,3,6,1,GL,4
16,french,GR769,participant5/participant5_ger3,23.8,24.47,yː,ɡ,s,GR-participant5,y,4,1,7,1,GR,3
16,french,FR-participant5_kɛb,participant5/participant5_fr7,35.88,36.28,ɛ,k,b,FR-participant5,ɛ,0,4,8,1,FR,0
16,french,TU177,participant3/participant3_tur5,2.27,2.55,i,f,z,TU-participant3,i,0,0,9,1,TU,5
16,french,FR369,participant6/participant6_fr19,21.47,22.1,ɔ,f,f,FR-participant6,u,2,2,10,1,FR,0
16,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,ø,3,5,11,1,FR,0
16,french,BR33,participant2/participant2_br9,5.17,5.76,a,k,b,BR-participant2,a,4,7,12,1,BR,2
16,french,EN876,participant4/participant4_en12,3.97,4.36,ɛ,t,f,EN-participant4,a,1,7,13,1,EN,1
16,french,FR-participant6_føt,participant6/participant6_fr11,4.54578,5.12398,ø,f,t,FR-participant6,œ,4,6,14,1,FR,0
16,french,GLO112,S03M_L088_V6_M1_N3_CS0,NA,NA,i,t,t,S03M,y,1,1,15,1,GL,4
16,french,FR1563,participant4/participant4_fr9,11.84000,12.28619,ɛ,z,b,FR-participant4,ɛ,4,4,16,1,FR,0
16,french,FR-participant7_toʃ,participant7/participant7_fr11,20.58615,20.97,o,t,ʃ,FR-participant7,u,3,2,17,1,FR,0
16,french,GR268,participant4/participant4_ger7,25.07,25.67,ʏ,f,s,GR-participant4,ø,4,5,18,1,GR,3
16,french,ES186,participant3/participant3_est5,23.03,23.48,y:,m,v,ES-participant3,ø,4,5,19,1,ES,6
16,french,FR-participant7_søk,participant7/participant7_fr6,36.30528,36.74,ø,s,k,FR-participant7,ø,4,5,20,1,FR,0
16,french,BR784,participant1/participant1_br3,18.53,19.1,ɐ̃,k,s,BR-participant1,ɑ̃,2,12,21,1,BR,2
16,french,EN1355,participant3/participant3_en3,6.46,6.87,i,z,f,EN-participant3,i,2,0,22,1,EN,1
16,french,FR-participant3_søt,participant3/participant3_fr12,5.66,6.41,ø,s,t,FR-participant3,ø,3,5,23,1,FR,0
16,french,FR2113,participant3/participant3_fr5,32.32,32.9,y,f,f,FR-participant3,y,4,1,24,1,FR,0
16,french,GR627,participant1/participant1_ger2,14.84,15.45,iː,f,t,GR-participant1,i,4,0,25,1,GR,3
16,french,FR-participant7_tɛʃ,participant7/participant7_fr4,21.09,21.59,ɛ,t,ʃ,FR-participant7,e,4,3,26,1,FR,0
16,french,TU204,participant1/participant1_tur6,15.07,15.46,u,ʃ,t,TU-participant1,u,4,2,27,1,TU,5
16,french,BR159,participant2/participant2_br4,5.68,6.38,ĩ,s,t,BR-participant2,i,1,0,28,1,BR,2
16,french,FR-participant3_des,participant3/participant3_fr7,15.38,15.9,e,d,s,FR-participant3,i,1,0,29,1,FR,0
